product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period
PROD-SE510,Ultra Speaker Pro 331,Electronics,Apple,2020-01-03,1220.05,884.18,SUP00243,478,4.1,7
PROD-XX520,Formal Jeans Max 821,Apparel,Under Armour,2018-12-18,300.0,223.5,SUP00434,423,3.6,2
PROD-XW730,HD Smartphone Max 103,Electronics,Canon,2018-09-20,2000.0,1300.39,SUP00497,399,4.7,22
PROD-FX863,Essential Trimmer Series 587,Home & Garden,Rubbermaid,2017-12-16,288.05,190.56,SUP00160,316,3.3,20
PROD-BJ901,Elite Golf Club Elite 361,Sports,Wilson,2019-04-24,409.89,329.24,SUP00397,166,4.3,6
PROD-JQ679,Essential History,Books,Simon & Schuster,2016-10-20,30.09,18.87,SUP00086,378,2.7,0
PROD-HY523,Competition Football X 907,Sports,Spalding,2016-12-31,730.34,486.08,SUP00354,272,4.6,10
PROD-CX175,Ultra Speaker Pro 179,Electronics,HP,2018-01-31,1322.94,1068.95,SUP00086,278,3.9,34
PROD-MM103,Classic Desk Plus 135,Furniture,La-Z-Boy,2016-10-14,1343.07,990.43,SUP00108,307,4.7,14
PROD-TF133,Eco Coffee Maker Max 211,Home & Garden,Scotts,2019-07-07,122.76,98.28,SUP00432,488,4.0,13
PROD-SS572,Training Gloves Edition 883,Sports,The North Face,2023-02-24,305.77,186.94,SUP00409,96,4.6,11
PROD-ZY641,Casual Sneakers Plus 998,Apparel,Under Armour,2015-10-24,54.34,38.15,SUP00038,371,4.1,1
PROD-XQ917,Introduction to Cooking,Books,Macmillan,2019-06-06,16.27,10.39,SUP00029,582,3.5,0
PROD-HF181,Vintage Cabinet Series 290,Furniture,Ashley,2021-04-23,3000.0,2139.31,SUP00364,268,3.3,49
PROD-BE402,Executive Cabinet Plus 330,Furniture,Wayfair,2018-04-30,1017.99,842.73,SUP00106,290,4.3,24
PROD-QB646,Regular Shoes Edition 558,Apparel,H&M,2021-12-22,126.4,88.32,SUP00498,143,4.5,5
PROD-WT261,Digital Headphones Edition 758,Electronics,Nikon,2020-07-30,821.68,556.77,SUP00483,227,4.7,25
PROD-ZX790,Luxury Cabinet Plus 219,Furniture,Crate & Barrel,2018-10-02,3000.0,2189.64,SUP00062,345,4.4,55
PROD-RC107,Digital Speaker X 549,Electronics,Nikon,2022-09-20,2000.0,1232.91,SUP00181,445,4.4,15
PROD-TU196,Outdoor Bicycle Series 753,Sports,Columbia,2017-01-16,224.53,165.1,SUP00023,129,3.5,11
PROD-UC625,4K Printer Pro 649,Electronics,Apple,2017-07-24,1054.72,745.91,SUP00328,30,4.5,14
PROD-BO161,Elite Basketball Max 212,Sports,Nike,2022-06-20,415.36,267.96,SUP00244,311,3.5,3
PROD-DF313,Pro Helmet Model 202,Sports,Wilson,2017-08-24,760.74,478.63,SUP00262,42,4.1,9
PROD-GT252,Slim Fit Pants Plus 941,Apparel,Nike,2018-09-24,79.31,51.82,SUP00467,478,3.8,4
PROD-UE634,Smart Speaker Model 391,Electronics,HP,2022-12-02,2000.0,1230.03,SUP00319,240,3.3,11
PROD-KY817,Elite Dumbbell Set Series 872,Sports,Wilson,2019-03-04,730.82,458.08,SUP00386,125,3.3,8
PROD-NA156,Training Dumbbell Set Series 255,Sports,Decathlon,2020-11-11,800.0,577.88,SUP00450,36,4.6,11
PROD-YP517,Smart Trimmer X 433,Home & Garden,Philips,2020-01-01,259.9,214.92,SUP00300,493,4.6,17
PROD-OZ958,Premium Laptop Elite 712,Electronics,Apple,2024-09-08,820.9,632.73,SUP00299,176,4.1,7
PROD-UJ426,Rustic Cabinet Max 613,Furniture,West Elm,2021-04-06,2206.83,1372.86,SUP00487,756,4.7,28
PROD-HT266,Advanced Science,Books,Cambridge,2023-12-12,42.64,33.44,SUP00490,715,4.1,0
PROD-ZX249,Ultra Headphones Pro 119,Electronics,HP,2017-07-25,712.19,577.09,SUP00223,1106,3.8,20
PROD-CR472,Contemporary Desk Pro 977,Furniture,Wayfair,2019-02-14,1638.26,1303.21,SUP00330,66,4.2,48
PROD-TD257,Training Basketball Model 315,Sports,Columbia,2019-05-27,503.04,302.7,SUP00019,1474,3.7,7
PROD-TV807,Premium Heater Elite 393,Home & Garden,OXO,2019-02-17,208.12,168.29,SUP00482,412,3.9,15
PROD-IA295,Premium Sneakers Series 643,Apparel,Forever 21,2017-12-14,136.43,107.5,SUP00015,47,3.7,1
PROD-GB325,Pro Yoga Mat Elite 572,Sports,Yonex,2023-08-27,623.74,416.32,SUP00220,867,4.6,6
PROD-XY243,Executive Bed X 933,Furniture,Wayfair,2017-10-08,1930.89,1231.29,SUP00129,230,4.9,26
PROD-SK671,Performance Helmet X 870,Sports,TaylorMade,2016-06-06,290.83,206.85,SUP00241,597,4.4,11
PROD-PV357,Essential Coffee Maker X 408,Home & Garden,Scotts,2022-07-24,478.58,327.38,SUP00101,454,3.7,9
PROD-HX177,Slim Fit T-Shirt Plus 787,Apparel,Forever 21,2018-10-30,94.83,72.9,SUP00424,879,4.3,2
PROD-DB190,Indoor Dumbbell Set Max 580,Sports,Adidas,2016-11-06,275.76,190.14,SUP00192,436,4.3,9
PROD-BE413,Competition Gloves Edition 253,Sports,Callaway,2017-07-09,693.92,489.17,SUP00241,250,3.8,7
PROD-FI534,HD Router Plus 461,Electronics,Canon,2024-01-20,363.27,261.13,SUP00367,763,3.4,26
PROD-QW449,Mastering Travel,Books,Simon & Schuster,2021-01-11,44.05,31.73,SUP00045,59,4.0,0
PROD-HJ315,Contemporary Desk Pro 843,Furniture,West Elm,2019-08-15,2104.87,1325.37,SUP00488,275,3.2,59
PROD-BQ241,A Guide to Philosophy,Books,Oxford,2020-05-24,60.0,46.5,SUP00137,344,4.4,0
PROD-GF903,Premium Sneakers Max 785,Apparel,Nike,2019-11-19,177.89,112.09,SUP00338,1348,4.0,1
PROD-OP512,Digital Headphones Edition 776,Electronics,Sony,2015-10-04,1550.48,1292.46,SUP00201,1742,4.1,23
PROD-SO490,Smart Camera Max 713,Electronics,Samsung,2023-12-15,1008.5,654.04,SUP00262,408,4.7,19
PROD-RV761,Regular Shirt Model 261,Apparel,Under Armour,2017-09-26,194.6,131.58,SUP00239,346,4.8,2
PROD-PT390,Rustic Bed Pro 906,Furniture,West Elm,2021-05-28,1878.23,1567.07,SUP00018,236,4.9,13
PROD-BI973,Ultra Speaker Model 308,Electronics,Canon,2019-08-23,1007.8,642.25,SUP00351,583,4.8,25
PROD-PE148,Contemporary Ottoman X 772,Furniture,Ashley,2021-05-19,1873.41,1518.35,SUP00472,220,2.8,24
PROD-RJ721,Ultra Monitor X 986,Electronics,Dell,2022-08-30,1231.66,852.24,SUP00242,189,4.8,8
PROD-ZB472,Introduction to Science,Books,Pearson,2021-12-13,60.0,36.71,SUP00114,278,4.6,0
PROD-IW298,Casual Boots Max 165,Apparel,Adidas,2024-07-06,156.33,127.58,SUP00417,289,2.4,2
PROD-GU822,Mastering Business,Books,Oxford,2019-04-30,40.97,29.52,SUP00461,580,4.0,0
PROD-IA197,Compact Cabinet Edition 110,Furniture,West Elm,2024-02-27,787.83,528.98,SUP00230,734,3.4,46
PROD-SL828,Modern Cabinet X 866,Furniture,Crate & Barrel,2020-06-29,1228.17,771.12,SUP00066,82,3.9,54
PROD-GH605,4K Tablet Elite 872,Electronics,HP,2021-11-01,987.23,768.25,SUP00136,266,4.1,7
PROD-IF186,Pro Router Elite 766,Electronics,Asus,2018-04-13,332.81,241.61,SUP00366,526,4.2,9
PROD-XL477,Vintage Sofa Series 869,Furniture,La-Z-Boy,2020-06-07,1520.22,1208.74,SUP00459,727,3.9,19
PROD-FX863,Premium Jeans X 594,Apparel,Forever 21,2024-04-05,133.94,106.09,SUP00308,359,4.6,0
PROD-PN323,Ultra Monitor Model 305,Electronics,Dell,2020-04-18,738.81,444.55,SUP00415,394,4.0,29
PROD-EK811,Wireless Laptop Pro 923,Electronics,Sony,2020-01-09,534.23,407.26,SUP00110,418,4.1,25
PROD-RL187,Executive Table Max 844,Furniture,Ashley,2024-09-18,1395.65,999.09,SUP00414,264,3.6,38
PROD-ER375,Premium Sneakers Edition 722,Apparel,Under Armour,2017-07-25,85.08,57.96,SUP00165,537,4.2,2
PROD-PQ243,Competition Golf Club Max 724,Sports,Adidas,2015-08-20,737.98,614.15,SUP00324,450,3.5,9
PROD-YJ583,Wireless TV Plus 201,Electronics,Asus,2022-03-20,1033.17,778.29,SUP00290,321,4.1,36
PROD-JL883,HD Tablet Elite 951,Electronics,Nikon,2024-12-03,1145.25,942.98,SUP00331,315,4.5,31
PROD-GV473,Practical Science,Books,Simon & Schuster,2024-08-10,22.31,16.86,SUP00063,180,4.3,0
PROD-ZT186,Premium Speaker Max 930,Electronics,Samsung,2019-07-29,459.36,330.98,SUP00226,601,4.6,9
PROD-KP109,Indoor Dumbbell Set Max 650,Sports,Wilson,2020-07-03,407.48,341.28,SUP00467,357,4.1,10
PROD-CN989,Pro Treadmill Plus 899,Sports,The North Face,2021-08-22,214.17,172.21,SUP00455,1382,3.5,4
PROD-TE408,Complete Travel,Books,Penguin,2023-01-20,48.8,29.42,SUP00171,321,4.6,0
PROD-YH974,Contemporary Sofa X 735,Furniture,West Elm,2017-11-05,1386.03,877.5,SUP00185,297,4.2,22
PROD-MS650,Eco Vacuum X 923,Home & Garden,Cuisinart,2015-12-25,263.17,213.67,SUP00439,728,4.3,22
PROD-DO986,Formal T-Shirt Plus 804,Apparel,Forever 21,2022-03-04,81.16,61.05,SUP00211,275,3.9,1
PROD-QB284,Advanced Philosophy,Books,Hachette,2017-01-10,30.79,20.74,SUP00237,376,4.6,0
PROD-PZ255,Premium Fan Edition 810,Home & Garden,Philips,2021-03-25,140.45,106.56,SUP00385,563,3.7,8
PROD-CI610,Compact Toaster Edition 853,Home & Garden,Scotts,2018-05-04,329.37,235.0,SUP00128,522,4.4,15
PROD-NW360,Slim Fit Shirt Edition 860,Apparel,Nike,2021-12-27,247.53,165.6,SUP00459,673,4.2,3
PROD-ZK844,Formal Boots Max 905,Apparel,Under Armour,2015-09-22,169.94,143.36,SUP00196,1621,4.4,1
PROD-TH592,Contemporary Table Plus 436,Furniture,Rooms To Go,2016-05-14,1891.31,1512.18,SUP00042,116,4.4,23
PROD-BM282,HD Camera Model 816,Electronics,Lenovo,2021-10-14,1161.97,799.86,SUP00339,521,4.4,26
PROD-OI491,Comfort Dress Elite 662,Apparel,H&M,2020-02-26,178.6,149.8,SUP00073,609,3.0,6
PROD-KC323,Luxury Table Pro 574,Furniture,Ashley,2017-06-05,1260.58,1061.56,SUP00223,381,3.8,27
PROD-WA947,Training Helmet X 801,Sports,The North Face,2018-06-22,184.55,118.78,SUP00126,424,4.3,6
PROD-ZB799,Rustic Desk Plus 942,Furniture,Ethan Allen,2016-09-24,1376.61,940.16,SUP00094,83,4.5,47
PROD-UB334,Casual T-Shirt Pro 223,Apparel,Uniqlo,2021-09-06,54.76,44.42,SUP00239,408,4.4,3
PROD-CI293,Smart Headphones Max 909,Electronics,HP,2024-09-18,381.59,249.32,SUP00319,148,3.5,36
PROD-AR691,Premium Mixer X 566,Home & Garden,KitchenAid,2015-03-29,361.99,247.49,SUP00112,482,3.9,21
PROD-BT318,Elite Bicycle Plus 235,Sports,Decathlon,2021-07-06,154.36,119.8,SUP00352,27,4.3,8
PROD-VF871,Competition Gloves Pro 362,Sports,Spalding,2019-05-04,590.39,370.05,SUP00340,43,3.6,6
PROD-IF989,Ultra Headphones Series 982,Electronics,Lenovo,2023-03-05,937.26,573.73,SUP00318,595,3.7,27
PROD-PF812,Modern Dresser Max 879,Furniture,Havertys,2021-01-13,2781.14,2183.1,SUP00212,148,3.9,24
PROD-WR410,Rustic Table Series 976,Furniture,Wayfair,2015-03-12,2138.38,1770.35,SUP00054,286,4.1,56
PROD-TO807,Performance Dumbbell Set Plus 452,Sports,Decathlon,2021-01-24,252.3,194.4,SUP00059,663,2.8,8
PROD-PU700,Luxury Bed Max 805,Furniture,Crate & Barrel,2024-04-13,2687.8,1643.63,SUP00411,228,4.4,21
PROD-SA290,Performance Tennis Racket Plus 371,Sports,Columbia,2024-06-09,334.44,201.74,SUP00364,191,3.9,4
PROD-ZA245,Digital TV Plus 487,Electronics,Lenovo,2023-02-17,840.99,675.32,SUP00139,719,4.3,10
PROD-ZA315,4K Printer Series 872,Electronics,Sony,2022-10-02,1081.99,794.53,SUP00306,48,4.2,20
PROD-NL714,Slim Fit Sneakers Edition 977,Apparel,Nike,2024-08-25,61.07,46.64,SUP00331,792,4.2,2
PROD-WV425,Vintage Bed Model 482,Furniture,Havertys,2019-10-22,1330.73,1004.19,SUP00298,379,3.8,37
PROD-VH116,Performance Basketball X 115,Sports,Spalding,2023-05-25,330.03,254.24,SUP00099,633,3.9,8
PROD-PH634,Professional Lawn Mower X 686,Home & Garden,Cuisinart,2016-06-26,413.84,249.18,SUP00284,410,3.4,21
PROD-ML707,Performance Treadmill Edition 468,Sports,Spalding,2022-12-26,793.17,551.56,SUP00433,746,4.1,4
PROD-WH798,Vintage Chair Elite 665,Furniture,Wayfair,2017-11-12,1916.96,1537.47,SUP00071,252,4.3,17
PROD-YU678,Mastering Technology,Books,Simon & Schuster,2015-11-18,25.79,18.5,SUP00344,602,3.5,0
PROD-UO475,Wireless Tablet Elite 158,Electronics,Apple,2017-09-25,1002.74,776.25,SUP00022,134,3.3,6
PROD-PC140,Classic Jacket Elite 221,Apparel,Nike,2023-06-17,166.1,123.5,SUP00224,216,4.5,6
PROD-FX498,Complete Philosophy,Books,Pearson,2016-01-17,26.8,18.84,SUP00407,787,4.5,0
PROD-ZK975,4K Laptop X 728,Electronics,HP,2022-03-13,482.32,333.76,SUP00463,504,3.9,24
PROD-CM801,The Art,Books,Scholastic,2024-07-24,28.09,22.77,SUP00168,94,4.3,0
PROD-GM287,A Guide to Fiction,Books,HarperCollins,2024-09-24,31.73,25.83,SUP00499,368,3.3,0
PROD-WD715,Professional Vacuum Plus 271,Home & Garden,Black+Decker,2024-07-05,266.66,207.6,SUP00342,474,3.9,12
PROD-ML285,Digital Tablet Elite 445,Electronics,Apple,2018-04-07,615.09,471.25,SUP00261,131,4.9,29
PROD-TO242,Executive Sofa Series 349,Furniture,IKEA,2015-07-01,1098.31,659.33,SUP00442,139,4.6,22
PROD-BD265,Pro Smartphone Max 643,Electronics,Dell,2019-03-25,866.34,537.06,SUP00095,139,4.8,23
PROD-RW638,Premium Sweater Plus 351,Apparel,Forever 21,2016-11-21,109.72,71.47,SUP00321,656,4.6,3
PROD-HJ547,Ultra Speaker Edition 218,Electronics,Asus,2015-01-05,2000.0,1240.13,SUP00225,413,4.0,18
PROD-AT495,HD Camera Edition 101,Electronics,HP,2019-06-29,838.95,554.12,SUP00220,568,3.1,31
PROD-BR350,Smart Toaster Edition 393,Home & Garden,Scotts,2022-08-24,149.87,91.0,SUP00009,547,4.5,21
PROD-DD145,Advanced History,Books,Oxford,2019-04-20,39.4,26.26,SUP00067,220,4.6,0
PROD-ZB378,All-Weather Treadmill X 377,Sports,Decathlon,2016-01-08,800.0,595.94,SUP00369,287,4.8,10
PROD-EW470,Sport Pants Elite 672,Apparel,Levi's,2016-01-09,258.22,199.64,SUP00346,258,3.9,5
PROD-PE798,Sport Sneakers Max 340,Apparel,H&M,2018-05-13,209.1,136.23,SUP00350,327,3.9,5
PROD-ZL407,Mastering Business,Books,Pearson,2021-10-19,27.04,19.99,SUP00158,735,3.8,0
PROD-OT494,Wireless Camera Model 136,Electronics,HP,2022-04-26,1020.08,830.63,SUP00434,655,2.7,23
PROD-OG192,Smart Printer Model 424,Electronics,Apple,2021-01-16,1200.05,773.5,SUP00354,621,4.8,32
PROD-MI576,Formal Sweater Series 380,Apparel,Uniqlo,2018-11-17,150.95,102.52,SUP00257,619,3.5,1
PROD-MS908,Regular Jeans Pro 558,Apparel,Zara,2021-09-08,195.37,131.51,SUP00231,647,3.8,0
PROD-XE931,Vintage Sofa Pro 889,Furniture,Crate & Barrel,2022-12-23,1140.01,732.89,SUP00165,718,4.8,21
PROD-VI132,Premium Lawn Mower Pro 365,Home & Garden,Rubbermaid,2021-05-24,285.53,202.26,SUP00239,116,3.8,19
PROD-JP220,Smart Toaster Max 487,Home & Garden,Scotts,2022-12-25,255.72,204.73,SUP00157,202,4.0,19
PROD-LD348,Professional Coffee Maker Edition 886,Home & Garden,KitchenAid,2019-04-22,412.46,326.76,SUP00354,711,2.9,12
PROD-DJ822,Elite Bicycle Elite 468,Sports,Callaway,2020-05-03,688.75,430.36,SUP00413,111,4.0,5
PROD-KU822,Modern Dresser Max 645,Furniture,Wayfair,2024-01-17,1608.86,1351.15,SUP00111,244,3.8,47
PROD-MU400,Wireless Tablet Pro 661,Electronics,Nikon,2022-06-18,472.6,385.8,SUP00223,369,3.9,6
PROD-GW597,Casual Dress Series 178,Apparel,Zara,2023-06-09,108.35,72.05,SUP00361,263,4.5,0
PROD-HI349,Eco Iron Max 271,Home & Garden,Philips,2017-04-11,391.75,328.95,SUP00010,563,2.7,24
PROD-HJ588,Luxury Bed Model 926,Furniture,Wayfair,2019-02-22,1632.41,1255.62,SUP00293,336,4.2,55
PROD-FI706,Executive Chair Series 108,Furniture,Pottery Barn,2019-02-03,1146.24,800.77,SUP00442,602,4.2,37
PROD-UT242,Casual Jacket Model 120,Apparel,Forever 21,2015-05-16,232.91,174.41,SUP00484,449,4.7,6
PROD-KU919,Casual Pants Max 202,Apparel,Puma,2023-02-15,300.0,240.02,SUP00100,177,4.8,5
PROD-ZG110,Contemporary Sofa Edition 127,Furniture,IKEA,2016-08-19,1060.55,696.13,SUP00139,451,4.0,13
PROD-BK271,Wireless Monitor Max 702,Electronics,Dell,2019-04-05,1230.78,993.29,SUP00139,323,3.5,7
PROD-RH238,Regular Jacket X 648,Apparel,Levi's,2021-01-11,267.69,216.28,SUP00274,108,3.8,2
PROD-VH217,Executive Cabinet Max 276,Furniture,Ethan Allen,2018-07-28,1739.97,1091.96,SUP00410,438,4.7,42
PROD-RA828,Premium Tablet Plus 501,Electronics,HP,2023-02-11,1026.51,657.21,SUP00337,378,4.8,8
PROD-BW832,HD Printer X 221,Electronics,Apple,2016-11-24,995.15,781.15,SUP00275,400,4.1,18
PROD-WC676,Premium Printer X 678,Electronics,HP,2023-03-20,2000.0,1400.41,SUP00459,373,3.9,22
PROD-WD484,Sport Jeans X 498,Apparel,Gap,2016-01-03,83.93,70.29,SUP00487,473,4.3,6
PROD-CL693,Luxury Bookshelf Pro 876,Furniture,Rooms To Go,2024-07-24,1268.59,921.24,SUP00287,323,3.2,55
PROD-QB699,Premium Router Plus 821,Electronics,Samsung,2019-05-29,1448.02,933.01,SUP00282,630,4.0,36
PROD-SB791,Performance Gloves Plus 323,Sports,Callaway,2019-02-20,450.33,357.95,SUP00329,395,2.5,9
PROD-AV731,Modern Cabinet Elite 673,Furniture,Pottery Barn,2020-11-07,1832.21,1266.59,SUP00351,503,4.1,58
PROD-BL233,Classic Ottoman Series 543,Furniture,Ethan Allen,2015-07-05,1634.67,1258.76,SUP00378,148,3.7,25
PROD-JT763,Premium Tablet X 128,Electronics,LG,2015-07-11,2000.0,1696.77,SUP00197,760,4.7,28
PROD-PB222,Pro Router Pro 546,Electronics,Canon,2018-06-20,856.44,540.61,SUP00037,739,4.2,23
PROD-QA429,Executive Chair Plus 842,Furniture,Ashley,2021-10-09,618.61,412.21,SUP00336,577,3.6,36
PROD-GE249,Competition Helmet Elite 343,Sports,TaylorMade,2018-01-01,687.32,468.09,SUP00473,34,3.8,10
PROD-LS871,Outdoor Bicycle Max 618,Sports,Decathlon,2018-02-17,498.17,415.34,SUP00033,595,4.4,4
PROD-LV951,Luxury Desk Series 572,Furniture,Ethan Allen,2021-06-23,1695.91,1230.33,SUP00297,31,3.9,37
PROD-HI629,Vintage Sofa Series 428,Furniture,Havertys,2022-12-10,1777.13,1222.43,SUP00413,613,4.4,17
PROD-SZ129,Eco Heater Edition 536,Home & Garden,Scotts,2020-10-25,80.07,56.74,SUP00189,193,4.3,8
PROD-WM958,Premium Pants Edition 723,Apparel,Forever 21,2020-11-19,172.59,138.57,SUP00323,47,4.2,3
PROD-SN252,The Philosophy,Books,Wiley,2015-12-18,48.23,30.4,SUP00100,139,3.6,0
PROD-WU326,The Cooking,Books,Hachette,2017-04-26,35.99,28.92,SUP00206,186,4.6,0
PROD-MF972,Essential Iron Max 694,Home & Garden,Philips,2020-05-19,191.24,157.4,SUP00275,711,4.3,22
PROD-JS420,Classic Shoes Plus 354,Apparel,Adidas,2018-09-11,107.29,77.86,SUP00353,470,3.6,6
PROD-TC572,Pro Helmet Model 288,Sports,Columbia,2016-05-17,417.03,253.54,SUP00252,811,4.2,6
PROD-GO247,Wireless Camera Plus 375,Electronics,Dell,2018-08-03,624.91,504.61,SUP00221,287,3.5,21
PROD-DQ337,Essential Blender Elite 435,Home & Garden,Rubbermaid,2018-03-21,317.4,241.53,SUP00068,155,4.5,6
PROD-YO714,Elite Yoga Mat Series 381,Sports,Decathlon,2018-12-05,323.42,203.42,SUP00002,240,4.8,7
PROD-AQ650,4K Laptop X 819,Electronics,HP,2016-05-03,1700.15,1293.51,SUP00048,291,4.4,6
PROD-AH773,Sport Jeans Series 186,Apparel,Nike,2022-11-29,252.19,177.13,SUP00053,715,3.4,6
PROD-IC330,Formal Shirt Max 281,Apparel,Uniqlo,2023-04-22,102.09,67.44,SUP00017,213,4.3,5
PROD-QY301,Competition Treadmill X 642,Sports,Adidas,2021-06-06,575.48,347.3,SUP00001,567,3.5,5
PROD-PM429,Practical Business,Books,Simon & Schuster,2016-02-23,31.69,25.32,SUP00148,516,4.5,0
PROD-NT324,Ultra Router Plus 877,Electronics,Sony,2018-04-12,307.25,205.32,SUP00224,386,2.9,15
PROD-GF808,Digital Headphones Edition 287,Electronics,Dell,2023-01-14,1574.04,1308.85,SUP00276,233,4.8,25
PROD-AG865,Practical Cooking,Books,Pearson,2017-03-03,25.14,16.48,SUP00142,234,4.6,0
PROD-DB485,Luxury Chair Elite 684,Furniture,Pottery Barn,2018-03-14,1788.41,1431.33,SUP00137,190,4.7,48
PROD-CZ791,Smart Speaker Plus 866,Electronics,HP,2018-08-20,741.8,511.9,SUP00068,1105,2.4,33
PROD-HW411,Ultra Monitor X 463,Electronics,LG,2016-08-31,1474.08,1116.37,SUP00103,545,4.7,32
PROD-SH481,Mastering Cooking,Books,Penguin,2015-08-10,19.76,15.7,SUP00219,656,4.6,0
PROD-ZC702,Comfort Dress Plus 660,Apparel,H&M,2024-07-31,220.71,160.49,SUP00113,342,4.0,0
PROD-IM651,A Guide to Cooking,Books,Macmillan,2016-12-18,33.64,25.8,SUP00193,1007,3.6,0
PROD-DT709,Rustic Cabinet X 559,Furniture,Rooms To Go,2021-07-09,1297.26,832.94,SUP00468,947,4.4,29
PROD-AT604,Professional Vacuum Pro 942,Home & Garden,Scotts,2021-11-10,491.43,385.62,SUP00302,988,3.9,7
PROD-XO237,Formal Sneakers Model 122,Apparel,Uniqlo,2015-08-07,300.0,212.63,SUP00153,50,3.4,4
PROD-PZ297,Smart TV Pro 708,Electronics,Lenovo,2015-03-20,1263.5,946.55,SUP00384,1031,3.5,18
PROD-KU532,Competition Gloves Series 644,Sports,Callaway,2017-01-22,120.55,100.0,SUP00091,107,2.0,10
PROD-AM522,Wireless Speaker Plus 803,Electronics,LG,2016-01-27,1316.48,861.11,SUP00009,546,4.4,18
PROD-JN948,Premium Vacuum Series 336,Home & Garden,Scotts,2018-06-28,222.23,183.34,SUP00472,448,4.2,20
PROD-NA953,Ultra Monitor Pro 959,Electronics,Samsung,2024-02-13,2000.0,1411.75,SUP00271,613,4.3,12
PROD-YL518,Contemporary Bookshelf Elite 470,Furniture,Ethan Allen,2018-11-24,802.15,600.95,SUP00034,213,4.6,46
PROD-MY433,Competition Dumbbell Set Max 614,Sports,Columbia,2018-01-10,800.0,654.73,SUP00487,127,4.7,5
PROD-UE562,Ultra Printer X 440,Electronics,HP,2024-02-22,918.92,747.1,SUP00408,467,4.3,30
PROD-PD174,Casual Sneakers Max 791,Apparel,Forever 21,2023-12-03,300.0,215.17,SUP00047,273,3.0,1
PROD-SR381,Modern Chair Edition 801,Furniture,Crate & Barrel,2023-08-23,1300.56,815.41,SUP00294,243,4.0,48
PROD-JV372,Competition Gloves Series 487,Sports,Decathlon,2022-12-29,358.89,229.66,SUP00019,206,4.6,7
PROD-XO128,Regular Boots Series 716,Apparel,Zara,2018-04-04,300.0,228.8,SUP00243,399,4.8,5
PROD-YV237,Training Helmet Max 167,Sports,Adidas,2022-05-13,720.89,552.04,SUP00485,535,4.0,10
PROD-VT880,Eco Iron X 566,Home & Garden,Miracle-Gro,2019-02-09,213.71,137.37,SUP00495,129,2.5,9
PROD-NA640,Premium Shoes Pro 956,Apparel,Puma,2015-08-10,229.8,187.94,SUP00087,132,4.3,3
PROD-YA193,Formal Dress Max 295,Apparel,Forever 21,2023-09-26,300.0,193.69,SUP00225,1172,1.7,5
PROD-ZW957,Eco Iron X 567,Home & Garden,Dyson,2015-07-24,294.16,221.68,SUP00300,649,4.6,20
PROD-EI623,Heavy Duty Coffee Maker Elite 448,Home & Garden,Rubbermaid,2016-07-18,155.07,101.98,SUP00117,406,3.9,12
PROD-YS103,Smart Blender Elite 835,Home & Garden,Cuisinart,2020-11-08,354.68,272.34,SUP00003,439,3.3,14
PROD-PF513,Slim Fit Shirt Max 328,Apparel,Puma,2024-05-15,48.72,34.91,SUP00157,735,4.7,0
PROD-ZX700,HD Laptop Pro 829,Electronics,Apple,2024-05-20,851.36,703.6,SUP00020,398,4.8,34
PROD-SI526,Rustic Dresser Elite 633,Furniture,IKEA,2022-10-10,2153.24,1368.87,SUP00312,508,4.6,45
PROD-LM125,Essential Heater Series 879,Home & Garden,Cuisinart,2023-01-25,194.98,132.65,SUP00219,116,4.0,22
PROD-ZH246,Pro Headphones Edition 302,Electronics,Lenovo,2023-07-17,312.59,193.24,SUP00328,970,3.8,22
PROD-AD623,Pro Laptop Model 192,Electronics,HP,2017-11-23,1504.03,929.86,SUP00329,588,4.5,13
PROD-HY273,Pro Golf Club Series 180,Sports,Yonex,2024-11-13,199.5,157.26,SUP00474,706,3.0,6
PROD-EY800,HD Laptop Model 532,Electronics,Dell,2020-04-26,1381.87,931.87,SUP00076,102,3.6,10
PROD-EB488,Pro Monitor Elite 854,Electronics,Dell,2024-10-04,853.65,722.83,SUP00060,237,4.2,25
PROD-VW808,Compact Toaster Plus 433,Home & Garden,Cuisinart,2022-07-18,211.83,172.01,SUP00022,263,3.7,12
PROD-QF468,Casual Sneakers X 288,Apparel,H&M,2017-12-07,156.95,101.96,SUP00248,436,3.2,2
PROD-JF862,Premium Jacket Max 683,Apparel,Forever 21,2019-10-14,134.01,80.5,SUP00078,80,3.4,3
PROD-UP834,Rustic Cabinet Edition 456,Furniture,IKEA,2018-04-20,1617.86,1013.44,SUP00293,225,4.6,46
PROD-HI708,Introduction to Art,Books,Macmillan,2022-01-13,44.49,28.64,SUP00357,778,3.7,0
PROD-DH566,Sport Jeans Series 998,Apparel,H&M,2020-12-10,134.72,93.81,SUP00305,137,5.0,2
PROD-BX509,Premium Printer Model 874,Electronics,Apple,2021-07-11,881.78,547.67,SUP00332,651,4.6,30
PROD-FS185,Smart Monitor Elite 854,Electronics,Samsung,2019-12-06,936.19,784.88,SUP00115,203,3.6,26
PROD-WS710,Pro Smartphone Series 116,Electronics,Dell,2017-08-17,746.59,480.43,SUP00244,661,4.4,36
PROD-DG235,Pro Football Pro 510,Sports,Callaway,2015-03-25,655.91,556.7,SUP00337,199,4.2,8
PROD-AP151,Introduction to Self-Help,Books,Oxford,2020-11-08,44.49,36.87,SUP00265,586,4.5,0
