transaction_id,transaction_date,department,transaction_type,description,amount,currency,profit_margin,cost_center,payment_method,approval_status
TXN-109789,2024-03-22,Sales,Revenue,Product Sales,5256.32,INR,0.75,CC-SALES-03,Credit,Approved
TXN-113347,2024-03-22,Operations,Expense,Logistics Costs,412.84,USD,,CC-OPS-04,UPI,Approved
TXN-101976,2024-03-22,Sales,Revenue,License Sales,106831.52,USD,0.64,CC-SALES-02,Cash,Approved
TXN-122483,2024-03-22,IT,Expense,IT Support,3422.87,USD,,CC-IT-01,Bank Transfer,Pending
TXN-117256,2024-03-22,Operations,Expense,Equipment Purchase,158.28,INR,,CC-OPS-02,Credit,Approved
TXN-103742,2024-03-22,HR,Expense,Recruitment Costs,2000.51,INR,,CC-HR-02,Bank Transfer,Pending
TXN-115362,2024-03-22,Sales,Expense,Client Entertainment,674.45,USD,,CC-SALES-01,Credit,Approved
TXN-111781,2024-03-22,IT,Expense,Cloud Infrastructure,242.07,GBP,,CC-IT-01,UPI,Approved
TXN-125819,2024-03-22,Sales,Revenue,License Sales,910.88,INR,0.59,CC-SALES-03,UPI,Approved
TXN-127077,2024-03-22,Marketing,Expense,Advertising Spend,109.8,USD,,CC-MKT-02,Bank Transfer,Approved
TXN-106783,2024-03-22,Sales,Expense,Trade Show Costs,251.3,INR,,CC-SALES-01,Bank Transfer,Approved
TXN-106132,2024-03-22,IT,Expense,IT Support,13207.4,USD,,CC-IT-02,Bank Transfer,Approved
TXN-118611,2024-03-22,Operations,Expense,Logistics Costs,1337.66,USD,,CC-OPS-02,Credit,Approved
TXN-120061,2024-03-22,Sales,Expense,Sales Commission,2104.92,USD,,CC-SALES-02,Credit,Approved
TXN-125307,2024-03-22,IT,Expense,IT Support,3872.48,INR,,CC-IT-02,Bank Transfer,Approved
TXN-102850,2024-03-22,Operations,Revenue,Consulting Revenue,1443.99,GBP,0.38,CC-OPS-03,Bank Transfer,Approved
TXN-118374,2024-03-22,Sales,Revenue,Service Revenue,42000.66,USD,0.39,CC-SALES-01,Bank Transfer,Approved
TXN-101227,2024-03-22,IT,Expense,Cybersecurity,18487.16,USD,,CC-IT-02,Credit,Approved
TXN-112050,2024-03-22,Sales,Expense,Client Entertainment,326.36,EUR,,CC-SALES-03,Credit,Approved
TXN-116569,2024-03-22,HR,Revenue,Recruitment Fees,1931.11,USD,0.23,CC-HR-02,Bank Transfer,Approved
TXN-108808,2024-03-22,IT,Expense,Hardware Purchase,10363.13,USD,,CC-IT-02,Bank Transfer,Rejected
TXN-107437,2024-03-22,IT,Expense,Software Licenses,3300.29,USD,,CC-IT-01,Bank Transfer,Approved
TXN-128057,2024-03-22,Operations,Expense,Maintenance,617.74,USD,,CC-OPS-02,Credit,Approved
TXN-120273,2024-03-22,Marketing,Revenue,Affiliate Revenue,1263.51,USD,0.47,CC-MKT-02,Bank Transfer,Pending
TXN-119730,2024-03-22,Operations,Expense,Maintenance,489.26,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-125152,2024-03-22,HR,Expense,Salaries,27811.18,USD,,CC-HR-01,Bank Transfer,Approved
TXN-115564,2024-03-22,Operations,Revenue,Consulting Revenue,3888.75,GBP,0.43,CC-OPS-03,Bank Transfer,Approved
TXN-122101,2024-03-22,HR,Expense,Benefits,1450.48,USD,,CC-HR-02,Bank Transfer,Rejected
TXN-107709,2024-03-22,Operations,Expense,Maintenance,13511.0,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-108454,2024-03-22,Operations,Expense,Equipment Purchase,269.1,INR,,CC-OPS-01,UPI,Approved
TXN-103216,2024-03-22,Sales,Revenue,License Sales,3920.98,USD,0.47,CC-SALES-01,Bank Transfer,Approved
TXN-114758,2024-03-22,HR,Revenue,Recruitment Fees,5358.79,INR,0.39,CC-HR-02,Bank Transfer,Pending
TXN-125568,2024-03-22,IT,Expense,Software Licenses,34834.25,EUR,,CC-IT-02,Bank Transfer,Approved
TXN-127595,2024-03-23,Sales,Expense,Client Entertainment,5303.42,USD,,CC-SALES-03,UPI,Approved
TXN-116629,2024-03-23,Marketing,Revenue,Sponsorship Income,4877.26,EUR,0.43,CC-MKT-03,Credit,Approved
TXN-118576,2024-03-23,Sales,Expense,Sales Commission,3903.69,USD,,CC-SALES-03,UPI,Approved
TXN-103272,2024-03-23,HR,Expense,Payroll Taxes,9994.83,USD,,CC-HR-02,Credit,Approved
TXN-108414,2024-03-23,IT,Expense,Hardware Purchase,22970.12,USD,,CC-IT-02,UPI,Approved
TXN-117458,2024-03-23,Sales,Revenue,Service Revenue,23420.69,USD,0.5,CC-SALES-01,Bank Transfer,Approved
TXN-112501,2024-03-23,Sales,Expense,Client Entertainment,5426.86,EUR,,CC-SALES-02,Credit,Approved
TXN-105393,2024-03-23,Sales,Revenue,License Sales,131069.78,INR,0.7,CC-SALES-02,Credit,Approved
TXN-112759,2024-03-23,Sales,Revenue,Subscription Revenue,16011.67,EUR,0.73,CC-SALES-03,UPI,Approved
TXN-115539,2024-03-23,Operations,Expense,Logistics Costs,1833.73,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-109424,2024-03-23,Sales,Expense,Travel Expenses,1480.09,USD,,CC-SALES-01,Bank Transfer,Approved
TXN-129706,2024-03-23,Sales,Revenue,License Sales,2664.54,INR,0.65,CC-SALES-01,UPI,Pending
TXN-114180,2024-03-23,Operations,Expense,Office Rent,790.78,GBP,,CC-OPS-02,Bank Transfer,Approved
TXN-108925,2024-03-23,IT,Expense,IT Support,841.02,USD,,CC-IT-01,UPI,Approved
TXN-118653,2024-03-23,HR,Expense,Benefits,7270.93,USD,,CC-HR-01,Bank Transfer,Approved
TXN-110957,2024-03-23,Operations,Expense,Office Rent,2604.53,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-117076,2024-03-23,Sales,Revenue,License Sales,8043.34,EUR,0.7,CC-SALES-01,Credit,Approved
TXN-110817,2024-03-23,Sales,Revenue,Service Revenue,44012.95,USD,0.77,CC-SALES-01,Credit,Approved
TXN-125338,2024-03-23,HR,Expense,Salaries,99260.2,USD,,CC-HR-02,Bank Transfer,Approved
TXN-115910,2024-03-23,Operations,Revenue,Consulting Revenue,9186.28,EUR,0.51,CC-OPS-04,Bank Transfer,Approved
TXN-102589,2024-03-23,Operations,Expense,Maintenance,928.15,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-123787,2024-03-23,IT,Expense,Cloud Infrastructure,4419.9,USD,,CC-IT-02,Credit,Approved
TXN-119488,2024-03-23,Marketing,Revenue,Sponsorship Income,6070.2,INR,0.53,CC-MKT-01,Bank Transfer,Pending
TXN-123153,2024-03-23,Operations,Revenue,Consulting Revenue,3944.27,INR,0.35,CC-OPS-02,Bank Transfer,Approved
TXN-106078,2024-03-23,Sales,Revenue,Contract Revenue,8597.51,USD,0.56,CC-SALES-02,Bank Transfer,Approved
TXN-117225,2024-03-23,Operations,Expense,Utilities,2166.82,EUR,,CC-OPS-04,Credit,Approved
TXN-107968,2024-03-23,Operations,Revenue,Consulting Revenue,589.33,USD,0.32,CC-OPS-04,Bank Transfer,Approved
TXN-115920,2024-03-23,Operations,Expense,Office Rent,5074.8,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-106054,2024-03-23,Operations,Revenue,Service Fees,7169.69,INR,0.49,CC-OPS-03,Bank Transfer,Pending
TXN-121242,2024-03-23,Sales,Revenue,Contract Revenue,25519.06,USD,0.64,CC-SALES-02,Bank Transfer,Approved
TXN-128913,2024-03-23,Operations,Expense,Logistics Costs,3240.86,USD,,CC-OPS-03,Cash,Pending
TXN-112088,2024-03-23,HR,Expense,Employee Events,10885.91,USD,,CC-HR-01,Bank Transfer,Pending
TXN-113722,2024-03-23,IT,Revenue,IT Services Revenue,12428.01,USD,0.81,CC-IT-01,UPI,Approved
TXN-113086,2024-03-23,Sales,Revenue,Subscription Revenue,10609.09,USD,0.57,CC-SALES-02,Bank Transfer,Approved
TXN-101395,2024-03-23,Operations,Revenue,Consulting Revenue,1378.04,INR,0.41,CC-OPS-01,Bank Transfer,Approved
TXN-103283,2024-03-23,Sales,Expense,Client Entertainment,5683.36,USD,,CC-SALES-02,UPI,Approved
TXN-104043,2024-03-23,HR,Expense,Training Programs,5090.13,EUR,,CC-HR-02,UPI,Approved
TXN-129366,2024-03-23,Sales,Revenue,License Sales,1689.71,USD,0.55,CC-SALES-03,UPI,Pending
TXN-125696,2024-03-23,Operations,Revenue,Consulting Revenue,2744.74,EUR,0.41,CC-OPS-01,Bank Transfer,Approved
TXN-111177,2024-03-23,IT,Expense,Network Costs,15138.74,INR,,CC-IT-01,Credit,Approved
TXN-113203,2024-03-23,Marketing,Revenue,Campaign Revenue,2163.66,INR,0.29,CC-MKT-01,Bank Transfer,Approved
TXN-118250,2024-03-23,Operations,Revenue,Operational Revenue,3238.05,USD,0.39,CC-OPS-02,Credit,Approved
TXN-102883,2024-03-23,IT,Expense,Hardware Purchase,7570.48,INR,,CC-IT-01,Bank Transfer,Pending
TXN-124524,2024-03-24,HR,Expense,Training Programs,3843.24,USD,,CC-HR-02,Bank Transfer,Approved
TXN-116961,2024-03-24,Sales,Revenue,Product Sales,8639.7,GBP,0.7,CC-SALES-02,Bank Transfer,Approved
TXN-105376,2024-03-24,Sales,Revenue,Product Sales,6821.55,INR,0.68,CC-SALES-02,UPI,Approved
TXN-101687,2024-03-24,Operations,Expense,Utilities,3003.48,USD,,CC-OPS-01,Credit,Approved
TXN-114365,2024-03-24,Operations,Expense,Supplies,2024.79,INR,,CC-OPS-02,Bank Transfer,Approved
TXN-110757,2024-03-24,HR,Revenue,Recruitment Fees,3055.43,INR,0.3,CC-HR-01,Bank Transfer,Rejected
TXN-107401,2024-03-24,Sales,Expense,Travel Expenses,159.92,GBP,,CC-SALES-01,Credit,Approved
TXN-118815,2024-03-24,Sales,Revenue,Product Sales,5613.92,INR,0.69,CC-SALES-02,Credit,Approved
TXN-110130,2024-03-24,HR,Expense,Recruitment Costs,2688.93,USD,,CC-HR-02,Bank Transfer,Approved
TXN-100122,2024-03-24,Marketing,Expense,Advertising Spend,1152.64,INR,,CC-MKT-01,Bank Transfer,Approved
TXN-102396,2024-03-24,Sales,Expense,Trade Show Costs,724.47,INR,,CC-SALES-03,Credit,Pending
TXN-121822,2024-03-24,IT,Expense,Cloud Infrastructure,31362.21,USD,,CC-IT-02,Credit,Approved
TXN-124731,2024-03-24,Sales,Revenue,Contract Revenue,3208.85,USD,0.47,CC-SALES-02,Bank Transfer,Pending
TXN-105243,2024-03-24,Operations,Expense,Logistics Costs,3381.72,INR,,CC-OPS-03,Credit,Approved
TXN-115814,2024-03-24,Sales,Revenue,Subscription Revenue,22599.73,USD,0.57,CC-SALES-01,UPI,Approved
TXN-125240,2024-03-24,Marketing,Expense,Advertising Spend,644.08,EUR,,CC-MKT-02,Credit,Approved
TXN-129207,2024-03-24,Operations,Revenue,Consulting Revenue,1249.01,INR,0.23,CC-OPS-04,UPI,Approved
TXN-118592,2024-03-24,Operations,Expense,Supplies,480.24,EUR,,CC-OPS-04,Credit,Approved
TXN-122994,2024-03-24,Operations,Revenue,Operational Revenue,4468.91,INR,0.54,CC-OPS-03,UPI,Approved
TXN-102280,2024-03-24,Sales,Revenue,Subscription Revenue,60168.29,USD,0.68,CC-SALES-02,UPI,Approved
TXN-118062,2024-03-24,Sales,Revenue,Service Revenue,12343.44,EUR,0.68,CC-SALES-03,Bank Transfer,Approved
TXN-117888,2024-03-24,Sales,Revenue,Subscription Revenue,9009.26,INR,0.59,CC-SALES-01,Bank Transfer,Approved
TXN-125245,2024-03-24,Sales,Revenue,Product Sales,102890.51,USD,0.39,CC-SALES-03,Bank Transfer,Approved
TXN-113289,2024-03-24,Sales,Expense,Trade Show Costs,320.17,USD,,CC-SALES-03,UPI,Approved
TXN-129683,2024-03-24,Sales,Revenue,Subscription Revenue,2744.31,GBP,0.54,CC-SALES-02,UPI,Approved
TXN-101748,2024-03-24,Sales,Revenue,License Sales,25494.94,INR,0.53,CC-SALES-03,Credit,Approved
TXN-117577,2024-03-24,Sales,Revenue,License Sales,6550.22,USD,0.68,CC-SALES-01,Credit,Approved
TXN-113517,2024-03-24,Marketing,Revenue,Affiliate Revenue,5017.6,INR,0.39,CC-MKT-03,UPI,Pending
TXN-119199,2024-03-24,Sales,Revenue,Product Sales,3067.75,INR,0.59,CC-SALES-02,Credit,Approved
TXN-125604,2024-03-24,IT,Expense,Software Licenses,24606.78,USD,,CC-IT-01,Credit,Approved
TXN-121674,2024-03-24,Marketing,Revenue,Affiliate Revenue,21892.65,INR,0.42,CC-MKT-02,Credit,Pending
TXN-122002,2024-03-24,Operations,Revenue,Operational Revenue,5497.47,GBP,0.3,CC-OPS-01,Bank Transfer,Approved
TXN-109418,2024-03-24,Sales,Revenue,Contract Revenue,11895.07,USD,0.48,CC-SALES-03,UPI,Pending
TXN-129916,2024-03-24,Sales,Revenue,Contract Revenue,37314.37,INR,0.63,CC-SALES-03,Credit,Approved
TXN-109053,2024-03-24,IT,Expense,IT Support,64055.45,INR,,CC-IT-02,Bank Transfer,Rejected
TXN-104549,2024-03-25,Marketing,Revenue,Affiliate Revenue,2597.58,GBP,0.43,CC-MKT-02,Bank Transfer,Approved
TXN-118427,2024-03-25,Sales,Expense,Sales Commission,590.84,GBP,,CC-SALES-02,Bank Transfer,Approved
TXN-101965,2024-03-25,Marketing,Expense,Brand Development,49248.5,INR,,CC-MKT-01,Credit,Approved
TXN-123923,2024-03-25,Sales,Expense,Client Entertainment,2151.09,INR,,CC-SALES-02,Bank Transfer,Approved
TXN-123035,2024-03-25,Sales,Revenue,License Sales,25196.39,GBP,0.61,CC-SALES-02,Credit,Approved
TXN-118648,2024-03-25,Marketing,Revenue,Campaign Revenue,741.9,INR,0.47,CC-MKT-01,Bank Transfer,Approved
TXN-111834,2024-03-25,HR,Expense,Salaries,4257.6,INR,,CC-HR-01,Bank Transfer,Approved
TXN-119188,2024-03-25,HR,Expense,Payroll Taxes,4825.9,USD,,CC-HR-02,Bank Transfer,Approved
TXN-127045,2024-03-25,IT,Expense,Cybersecurity,11510.3,EUR,,CC-IT-02,Bank Transfer,Approved
TXN-111874,2024-03-25,IT,Expense,Software Licenses,1318.5,USD,,CC-IT-01,Bank Transfer,Pending
TXN-118769,2024-03-25,Marketing,Expense,Marketing Campaign,822.21,USD,,CC-MKT-02,Credit,Pending
TXN-123573,2024-03-25,HR,Expense,Employee Events,8335.79,INR,,CC-HR-01,Bank Transfer,Approved
TXN-122759,2024-03-25,Sales,Revenue,Contract Revenue,13827.01,INR,0.69,CC-SALES-03,UPI,Approved
TXN-118562,2024-03-25,Operations,Expense,Utilities,168.62,EUR,,CC-OPS-04,Bank Transfer,Approved
TXN-127852,2024-03-25,Sales,Revenue,License Sales,2688.91,USD,0.73,CC-SALES-02,Credit,Approved
TXN-125798,2024-03-25,Sales,Expense,Trade Show Costs,1304.65,INR,,CC-SALES-02,Bank Transfer,Approved
TXN-112690,2024-03-25,Operations,Expense,Equipment Purchase,4776.51,INR,,CC-OPS-03,Credit,Approved
TXN-121466,2024-03-25,Sales,Revenue,Service Revenue,8160.31,GBP,0.61,CC-SALES-01,Bank Transfer,Approved
TXN-100672,2024-03-25,IT,Revenue,Cloud Services Revenue,86981.28,INR,0.7,CC-IT-02,Credit,Approved
TXN-116096,2024-03-25,Sales,Expense,Sales Tools,1782.51,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-100527,2024-03-25,Marketing,Expense,Marketing Campaign,930.69,USD,,CC-MKT-01,Credit,Approved
TXN-117140,2024-03-25,IT,Expense,Hardware Purchase,549.31,USD,,CC-IT-01,UPI,Approved
TXN-103154,2024-03-25,HR,Expense,Training Programs,6522.26,USD,,CC-HR-01,Bank Transfer,Approved
TXN-124191,2024-03-25,Sales,Expense,Sales Commission,377.85,USD,,CC-SALES-01,Bank Transfer,Approved
TXN-104436,2024-03-25,Operations,Revenue,Operational Revenue,4096.9,GBP,0.31,CC-OPS-01,UPI,Approved
TXN-127680,2024-03-25,Sales,Revenue,License Sales,1788.77,USD,0.46,CC-SALES-01,Credit,Approved
TXN-102735,2024-03-25,HR,Expense,Payroll Taxes,4377.87,GBP,,CC-HR-01,UPI,Approved
TXN-113776,2024-03-25,Operations,Revenue,Service Fees,11683.97,GBP,0.48,CC-OPS-02,Cash,Pending
TXN-117870,2024-03-25,IT,Revenue,Cloud Services Revenue,12087.11,EUR,0.74,CC-IT-02,Bank Transfer,Pending
TXN-112325,2024-03-25,HR,Expense,Benefits,12304.77,USD,,CC-HR-01,Bank Transfer,Approved
TXN-110648,2024-03-25,Marketing,Expense,Content Creation,1641.21,USD,,CC-MKT-01,UPI,Approved
TXN-125261,2024-03-25,Operations,Expense,Equipment Purchase,4933.42,USD,,CC-OPS-02,Credit,Approved
TXN-122184,2024-03-25,Sales,Expense,Client Entertainment,2692.91,USD,,CC-SALES-03,UPI,Approved
TXN-129871,2024-03-25,Operations,Expense,Supplies,267.41,USD,,CC-OPS-01,Bank Transfer,Pending
TXN-102527,2024-03-25,HR,Expense,Salaries,12195.48,EUR,,CC-HR-01,Credit,Approved
TXN-120620,2024-03-25,IT,Expense,Software Licenses,8841.37,USD,,CC-IT-02,Credit,Rejected
TXN-111342,2024-03-25,Sales,Expense,Trade Show Costs,2829.38,USD,,CC-SALES-01,Bank Transfer,Approved
TXN-102823,2024-03-25,Operations,Revenue,Service Fees,1166.51,GBP,0.36,CC-OPS-02,Bank Transfer,Approved
TXN-108499,2024-03-25,HR,Revenue,Training Revenue,7365.98,USD,0.27,CC-HR-02,UPI,Approved
TXN-118144,2024-03-25,Sales,Revenue,License Sales,3753.46,INR,0.6,CC-SALES-02,Bank Transfer,Approved
TXN-114974,2024-03-25,IT,Expense,Cloud Infrastructure,5121.1,INR,,CC-IT-01,Bank Transfer,Approved
TXN-114881,2024-03-25,Sales,Revenue,Contract Revenue,478.91,USD,0.62,CC-SALES-03,UPI,Approved
TXN-120932,2024-03-25,HR,Revenue,Training Revenue,6177.34,USD,0.25,CC-HR-02,Bank Transfer,Approved
TXN-122850,2024-03-26,Sales,Revenue,Subscription Revenue,6665.01,USD,0.52,CC-SALES-02,Bank Transfer,Approved
TXN-111443,2024-03-26,HR,Expense,Employee Events,8791.57,INR,,CC-HR-01,Bank Transfer,Approved
TXN-104221,2024-03-26,HR,Expense,Training Programs,9164.62,EUR,,CC-HR-01,UPI,Pending
TXN-124117,2024-03-26,Operations,Expense,Maintenance,4755.0,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-114252,2024-03-26,IT,Expense,Network Costs,1513.43,USD,,CC-IT-01,UPI,Approved
TXN-104001,2024-03-26,Operations,Revenue,Operational Revenue,3803.87,INR,0.33,CC-OPS-01,Credit,Approved
TXN-121756,2024-03-26,Operations,Revenue,Operational Revenue,6003.69,INR,0.29,CC-OPS-02,Credit,Approved
TXN-114242,2024-03-26,Marketing,Expense,Advertising Spend,2624.05,USD,,CC-MKT-03,Bank Transfer,Approved
TXN-115214,2024-03-26,Sales,Revenue,Product Sales,6892.37,USD,0.49,CC-SALES-03,UPI,Approved
TXN-125742,2024-03-26,Operations,Expense,Logistics Costs,1284.3,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-113481,2024-03-26,HR,Expense,Recruitment Costs,4031.78,INR,,CC-HR-01,UPI,Approved
TXN-109342,2024-03-26,Operations,Expense,Logistics Costs,3038.05,USD,,CC-OPS-03,UPI,Approved
TXN-113938,2024-03-26,IT,Expense,Network Costs,5073.29,INR,,CC-IT-01,Credit,Approved
TXN-115576,2024-03-26,Operations,Revenue,Consulting Revenue,1930.23,USD,0.49,CC-OPS-02,UPI,Approved
TXN-111290,2024-03-26,IT,Expense,Hardware Purchase,9637.26,USD,,CC-IT-02,Bank Transfer,Approved
TXN-126187,2024-03-26,HR,Expense,Employee Events,3480.67,USD,,CC-HR-02,Bank Transfer,Approved
TXN-124200,2024-03-26,Sales,Revenue,Service Revenue,278979.64,INR,0.71,CC-SALES-03,Bank Transfer,Approved
TXN-126334,2024-03-26,IT,Expense,Network Costs,2553.71,EUR,,CC-IT-01,UPI,Approved
TXN-108730,2024-03-26,Sales,Revenue,Subscription Revenue,1887.79,USD,0.72,CC-SALES-03,Bank Transfer,Pending
TXN-111467,2024-03-26,Sales,Expense,Client Entertainment,571.09,INR,,CC-SALES-02,Credit,Approved
TXN-112182,2024-03-26,HR,Expense,Salaries,10088.59,INR,,CC-HR-01,UPI,Pending
TXN-121038,2024-03-26,Operations,Expense,Maintenance,27111.89,USD,,CC-OPS-01,Bank Transfer,Approved
TXN-114161,2024-03-26,Operations,Expense,Equipment Purchase,1079.02,EUR,,CC-OPS-01,UPI,Approved
TXN-107004,2024-03-26,Sales,Expense,Travel Expenses,3855.13,EUR,,CC-SALES-01,Credit,Approved
TXN-107194,2024-03-26,Marketing,Expense,Brand Development,3459.06,USD,,CC-MKT-02,UPI,Rejected
TXN-128699,2024-03-26,HR,Expense,Employee Events,18402.53,USD,,CC-HR-02,Bank Transfer,Pending
TXN-118014,2024-03-26,Sales,Revenue,Subscription Revenue,5601.86,USD,0.59,CC-SALES-03,UPI,Approved
TXN-118999,2024-03-26,Sales,Revenue,Contract Revenue,1322.09,USD,0.75,CC-SALES-03,Bank Transfer,Approved
TXN-118395,2024-03-26,Sales,Expense,Trade Show Costs,301.44,USD,,CC-SALES-03,UPI,Approved
TXN-100933,2024-03-26,HR,Expense,Salaries,18660.13,USD,,CC-HR-01,Bank Transfer,Pending
TXN-105693,2024-03-26,Sales,Expense,Trade Show Costs,2223.68,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-111715,2024-03-26,Marketing,Expense,Content Creation,816.68,USD,,CC-MKT-03,UPI,Approved
TXN-116199,2024-03-26,Operations,Expense,Office Rent,6581.87,INR,,CC-OPS-04,Bank Transfer,Approved
TXN-114279,2024-03-26,Sales,Expense,Client Entertainment,444.93,USD,,CC-SALES-03,Cash,Approved
TXN-100684,2024-03-26,Marketing,Expense,Content Creation,2635.73,USD,,CC-MKT-03,Bank Transfer,Pending
TXN-101326,2024-03-26,Sales,Revenue,Subscription Revenue,30552.11,GBP,0.65,CC-SALES-01,Bank Transfer,Approved
TXN-116295,2024-03-26,Operations,Expense,Maintenance,2960.48,USD,,CC-OPS-02,Credit,Approved
TXN-125318,2024-03-26,HR,Expense,Training Programs,37513.64,GBP,,CC-HR-01,UPI,Approved
TXN-109185,2024-03-26,IT,Expense,IT Support,1145.4,USD,,CC-IT-02,Bank Transfer,Approved
TXN-126256,2024-03-26,IT,Expense,Software Licenses,23106.04,INR,,CC-IT-01,Bank Transfer,Approved
TXN-112312,2024-03-26,Sales,Expense,Travel Expenses,1391.37,USD,,CC-SALES-01,Bank Transfer,Approved
TXN-114767,2024-03-26,HR,Expense,Employee Events,5272.24,USD,,CC-HR-01,Bank Transfer,Approved
TXN-120274,2024-03-26,Sales,Revenue,Service Revenue,2483.5,USD,0.58,CC-SALES-02,Bank Transfer,Pending
TXN-120129,2024-03-26,Operations,Expense,Logistics Costs,2161.69,USD,,CC-OPS-04,Credit,Approved
TXN-109294,2024-03-26,IT,Revenue,Cloud Services Revenue,24055.25,GBP,0.67,CC-IT-02,Bank Transfer,Approved
TXN-104234,2024-03-27,Sales,Expense,Sales Commission,285.03,INR,,CC-SALES-01,Bank Transfer,Approved
TXN-108982,2024-03-27,Operations,Revenue,Consulting Revenue,1128.55,USD,0.5,CC-OPS-03,Credit,Approved
TXN-103829,2024-03-27,HR,Expense,Salaries,7183.61,USD,,CC-HR-01,Credit,Pending
TXN-118261,2024-03-27,Marketing,Expense,Advertising Spend,5594.71,GBP,,CC-MKT-02,Credit,Approved
TXN-124161,2024-03-27,Sales,Expense,Travel Expenses,822.11,EUR,,CC-SALES-03,Credit,Approved
TXN-116329,2024-03-27,Operations,Expense,Logistics Costs,14691.83,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-102118,2024-03-27,Operations,Expense,Office Rent,522.71,USD,,CC-OPS-03,Credit,Approved
TXN-117429,2024-03-27,IT,Expense,Software Licenses,13260.72,INR,,CC-IT-01,UPI,Approved
TXN-116066,2024-03-27,Operations,Revenue,Operational Revenue,314.11,USD,0.34,CC-OPS-02,Credit,Approved
TXN-122121,2024-03-27,Sales,Revenue,License Sales,9730.92,USD,0.6,CC-SALES-02,Credit,Approved
TXN-122350,2024-03-27,Sales,Expense,Sales Tools,7725.31,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-118090,2024-03-27,Sales,Expense,Sales Commission,3169.73,USD,,CC-SALES-03,Bank Transfer,Pending
TXN-128790,2024-03-27,Sales,Revenue,Product Sales,54931.06,USD,0.64,CC-SALES-01,Bank Transfer,Pending
TXN-117584,2024-03-27,Operations,Expense,Logistics Costs,886.76,USD,,CC-OPS-02,Credit,Approved
TXN-122369,2024-03-27,Operations,Expense,Equipment Purchase,4616.14,USD,,CC-OPS-02,Bank Transfer,Pending
TXN-110374,2024-03-27,Sales,Revenue,License Sales,7327.11,EUR,0.75,CC-SALES-02,UPI,Approved
TXN-129143,2024-03-27,IT,Expense,Hardware Purchase,1495.84,USD,,CC-IT-02,Cash,Approved
TXN-116530,2024-03-27,HR,Expense,Payroll Taxes,7729.03,INR,,CC-HR-02,Bank Transfer,Approved
TXN-125926,2024-03-27,Sales,Revenue,Subscription Revenue,2719.77,USD,0.71,CC-SALES-03,Bank Transfer,Approved
TXN-111439,2024-03-27,IT,Expense,IT Support,18607.82,EUR,,CC-IT-01,Bank Transfer,Approved
TXN-110334,2024-03-27,Sales,Expense,Trade Show Costs,730.8,GBP,,CC-SALES-01,Cash,Approved
TXN-105034,2024-03-27,Sales,Revenue,Service Revenue,488.23,USD,0.57,CC-SALES-02,Bank Transfer,Approved
TXN-111752,2024-03-27,HR,Expense,Recruitment Costs,20687.38,USD,,CC-HR-01,Credit,Approved
TXN-112972,2024-03-27,HR,Expense,Payroll Taxes,4113.44,USD,,CC-HR-02,Credit,Approved
TXN-108719,2024-03-27,Sales,Revenue,Product Sales,17077.35,USD,0.6,CC-SALES-01,Credit,Approved
TXN-114997,2024-03-27,Sales,Revenue,Subscription Revenue,1952.11,GBP,0.71,CC-SALES-03,Credit,Approved
TXN-120169,2024-03-27,Operations,Expense,Maintenance,300.15,USD,,CC-OPS-04,UPI,Approved
TXN-103207,2024-03-27,IT,Expense,Cloud Infrastructure,1841.0,USD,,CC-IT-01,Credit,Approved
TXN-129061,2024-03-27,IT,Expense,Cloud Infrastructure,2040.7,USD,,CC-IT-02,UPI,Approved
TXN-125640,2024-03-27,Sales,Revenue,Subscription Revenue,1685.93,USD,0.39,CC-SALES-03,Credit,Approved
